Chrom	Start	End	U90(w<0.01,y=(=1.0))	Q95(w<0.01,y=(=1.0))	Overlapping Candidate
chr1	3450001	3500000	0	0.0	NA
chr1	3550001	3600000	0	0.5294117647058824	NA
chr1	3600001	3650000	0	0.6294117647058821	NA
chr1	3650001	3700000	0	0.0	NA
chr1	3700001	3750000	0	0.1176470588235294	NA
chr1	3750001	3800000	0	0.0220588235294115	NA
chr1	3800001	3850000	0	0.2941176470588235	NA
chr1	3850001	3900000	0	0.6117647058823527	NA
chr1	3900001	3950000	0	0.0	NA
chr1	3950001	4000000	0	0.2058823529411762	NA
chr1	4000001	4050000	0	0.0	NA
chr1	4050001	4100000	0	0.0558823529411764	NA
chr1	4100001	4150000	1	0.6176470588235294	chr1:4146435
chr1	4150001	4200000	0	0.3911764705882352	NA
chr1	4200001	4250000	0	0.0	NA
chr1	4250001	4300000	0	0.0588235294117647	NA
chr1	4300001	4350000	0	0.1235294117647055	NA
chr1	4350001	4400000	0	0.1176470588235294	NA
chr1	4400001	4450000	1	0.6808823529411763	chr1:4417756
chr1	4450001	4500000	0	0.3823529411764705	NA
chr1	4500001	4550000	0	0.5852941176470584	NA
chr1	4550001	4600000	0	0.1176470588235294	NA
chr1	4600001	4650000	0	0.3323529411764704	NA
chr1	4650001	4700000	0	0.6205882352941177	NA
chr1	4700001	4750000	1	0.7852941176470587	chr1:4701381
chr1	4750001	4800000	0	0.0	NA
chr1	4800001	4850000	0	0.3882352941176469	NA
chr1	4850001	4900000	0	0.4411764705882353	NA
chr1	4900001	4950000	1	0.3573529411764701	chr1:4940176
chr1	4950001	5000000	0	0.1764705882352941	NA
chr1	5000001	5050000	0	0.2382352941176471	NA
chr1	5050001	5100000	0	0.3235294117647058	NA
chr1	5100001	5150000	0	0.6426470588235293	NA
chr1	5150001	5200000	0	0.3823529411764705	NA
chr1	5200001	5250000	0	0.438235294117647	NA
chr1	5250001	5300000	0	0.2941176470588235	NA
chr1	5300001	5350000	0	0.0	NA
chr1	5350001	5400000	0	0.0	NA
chr1	5400001	5450000	0	0.0117647058823526	NA
chr1	5450001	5500000	1	0.644117647058823	chr1:5477501
chr1	5500001	5550000	0	0.088235294117647	NA
chr1	5550001	5600000	0	0.6779411764705883	NA
chr1	5600001	5650000	1	0.4132352941176468	chr1:5628927
chr1	5650001	5700000	0	0.1470588235294117	NA
chr1	5700001	5750000	0	0.6470588235294118	NA
chr1	5750001	5800000	0	0.8529411764705882	NA
chr1	5800001	5850000	0	0.2294117647058818	NA
chr1	5850001	5900000	0	0.164705882352941	NA
chr1	5900001	5950000	0	0.0	NA
chr1	5950001	6000000	3	0.8661764705882351	chr1:5958370,chr1:5965327,chr1:5966051
chr1	6000001	6050000	0	0.1499999999999996	NA
chr1	6050001	6100000	0	0.3529411764705882	NA
chr1	6100001	6150000	0	0.3602941176470582	NA
chr1	6150001	6200000	1	0.0941176470588215	chr1:6164761
chr1	6200001	6250000	0	0.5264705882352941	NA
chr1	6250001	6300000	0	0.0	NA
chr1	6300001	6350000	0	0.1058823529411761	NA
chr1	6350001	6400000	0	0.7058823529411765	NA
chr1	6400001	6450000	0	0.1823529411764705	NA
chr1	6450001	6500000	0	0.088235294117647	NA
chr1	6500001	6550000	1	0.7705882352941171	chr1:6528280
chr1	6550001	6600000	0	0.0573529411764705	NA
chr1	6600001	6650000	0	0.0	NA
chr1	6650001	6700000	0	0.0	NA
chr1	6700001	6750000	0	0.0	NA
chr1	6750001	6800000	1	0.1411764705882352	chr1:6762136
chr1	6800001	6850000	0	0.0	NA
chr1	6850001	6900000	0	0.0	NA
chr1	6900001	6950000	0	0.4705882352941176	NA
chr1	6950001	7000000	0	0.1999999999999994	NA
chr1	7000001	7050000	0	0.0249999999999999	NA
chr1	7050001	7100000	0	0.0705882352941174	NA
chr1	7100001	7150000	0	0.0999999999999997	NA
chr1	7150001	7200000	0	0.7058823529411765	NA
chr1	7200001	7250000	0	0.0294117647058817	NA
chr1	7250001	7300000	0	0.3382352941176471	NA
chr1	7300001	7350000	0	0.2352941176470588	NA
chr1	7350001	7400000	0	0.5882352941176471	NA
chr1	7400001	7450000	1	0.4911764705882342	chr1:7441666
chr1	7450001	7500000	0	0.0088235294117646	NA
chr1	7500001	7550000	0	0.0	NA
chr1	7550001	7600000	0	0.0	NA
chr1	7600001	7650000	0	0.0441176470588233	NA
chr1	7650001	7700000	0	0.5	NA
chr1	7700001	7750000	1	0.5941176470588236	chr1:7707893
chr1	7750001	7800000	0	0.8235294117647058	NA
chr1	7800001	7850000	1	0.8867647058823529	chr1:7806451
chr1	7850001	7900000	3	0.9117647058823528	chr1:7850259,chr1:7894590,chr1:7895070
chr1	7900001	7950000	0	0.0	NA
chr1	7950001	8000000	0	0.076470588235294	NA
chr1	8000001	8050000	0	0.0852941176470585	NA
chr1	8050001	8100000	1	0.1176470588235294	chr1:8093417
chr1	8100001	8150000	0	0.2058823529411764	NA
chr1	8150001	8200000	1	0.0	chr1:8170874
chr1	8200001	8250000	0	0.5073529411764703	NA
chr1	8250001	8300000	0	0.1176470588235294	NA
chr1	8300001	8350000	0	0.3529411764705882	NA
chr1	8350001	8400000	0	0.0	NA
chr1	8400001	8450000	0	0.0	NA
chr1	8450001	8500000	0	0.0132352941176469	NA
chr1	8500001	8550000	0	0.0	NA
chr1	8550001	8600000	1	0.0	chr1:8579106
chr1	8600001	8650000	1	0.4882352941176454	chr1:8609314
chr1	8650001	8700000	2	0.7279411764705882	chr1:8651976,chr1:8660494
chr1	8700001	8750000	0	0.0	NA
chr1	8750001	8800000	0	0.0	NA
chr1	8800001	8850000	0	0.0764705882352939	NA
chr1	8850001	8900000	0	0.8235294117647058	NA
chr1	8900001	8950000	0	0.5294117647058824	NA
chr1	8950001	9000000	1	0.8235294117647058	chr1:8993713
chr1	9000001	9050000	0	0.0	NA
chr1	9050001	9100000	6	1.0	chr1:9061438,chr1:9063102,chr1:9063309,chr1:9085293,chr1:9085355
chr1	9100001	9150000	0	0.6176470588235294	NA
chr1	9150001	9200000	0	0.0602941176470585	NA
chr1	9200001	9250000	0	0.1397058823529403	NA
chr1	9250001	9300000	0	0.264705882352941	NA
chr1	9300001	9350000	0	0.1588235294117646	NA
chr1	9350001	9400000	0	0.0	NA
chr1	9400001	9450000	0	0.088235294117647	NA
chr1	9450001	9500000	0	0.6764705882352942	NA
chr1	9500001	9550000	0	0.0955882352941177	NA
chr1	9550001	9600000	0	0.0	NA
chr1	9600001	9650000	1	0.1499999999999985	chr1:9648280
chr1	9650001	9700000	0	0.0	NA
chr1	9700001	9750000	0	0.1058823529411763	NA
chr1	9750001	9800000	1	0.7882352941176469	chr1:9758604
chr1	9800001	9850000	0	0.3911764705882352	NA
chr1	9850001	9900000	0	0.1323529411764706	NA
chr1	9900001	9950000	1	0.8235294117647058	chr1:9917681
chr1	9950001	10000000	2	0.8588235294117643	chr1:9963928,chr1:9991249
chr1	10000001	10050000	0	0.5882352941176471	NA
chr1	10050001	10100000	0	0.5882352941176471	NA
chr1	10100001	10150000	1	0.5470588235294114	chr1:10139785
chr1	10150001	10200000	0	0.0	NA
chr1	10200001	10250000	0	0.0	NA
chr1	10250001	10300000	0	0.0	NA
chr1	10300001	10350000	0	0.0676470588235293	NA
chr1	10350001	10400000	0	0.0	NA
chr1	10400001	10450000	2	0.7088235294117643	chr1:10429220,chr1:10429437
chr1	10450001	10500000	1	0.1323529411764706	chr1:10491207
chr1	10500001	10550000	0	0.0	NA
chr1	10550001	10600000	0	0.0	NA
chr1	10600001	10650000	3	1.0	chr1:10620420,chr1:10620614,chr1:10645626
chr1	10650001	10700000	0	0.0	NA
chr1	10700001	10750000	1	0.0911764705882333	chr1:10730276
chr1	10750001	10800000	0	0.0	NA
chr1	10800001	10850000	1	0.4117647058823529	chr1:10849111
chr1	10850001	10900000	0	0.0088235294117646	NA
chr1	10900001	10950000	0	0.0	NA
chr1	10950001	11000000	0	0.2647058823529412	NA
chr1	11000001	11050000	0	0.1955882352941164	NA
chr1	11050001	11100000	0	0.0117647058823529	NA
chr1	11100001	11150000	0	0.0	NA
chr1	11150001	11200000	1	0.1058823529411763	chr1:11196181
chr1	11200001	11250000	1	0.1499999999999999	chr1:11203070
chr1	11250001	11300000	1	0.0	chr1:11267542
chr1	11300001	11350000	0	0.383823529411764	NA
chr1	11350001	11400000	0	0.0	NA
chr1	11400001	11450000	1	0.0588235294117647	chr1:11401355
chr1	11450001	11500000	0	0.5882352941176471	NA
chr1	11500001	11550000	0	0.0	NA
chr1	11550001	11600000	2	0.8147058823529401	chr1:11572079,chr1:11572080
chr1	11600001	11650000	1	0.5147058823529402	chr1:11623769
chr1	11650001	11700000	0	0.2352941176470588	NA
chr1	11700001	11750000	6	0.9117647058823528	chr1:11723176,chr1:11723389,chr1:11723437,chr1:11723733,chr1:11723743,chr1:11724403
chr1	11750001	11800000	0	0.013235294117647	NA
chr1	11800001	11850000	0	0.6794117647058824	NA
chr1	11850001	11900000	1	0.0	chr1:11886957
chr1	11900001	11950000	2	0.8794117647058819	chr1:11904461,chr1:11920520
chr1	11950001	12000000	0	0.2794117647058823	NA
chr1	12000001	12050000	0	0.1352941176470584	NA
chr1	12050001	12100000	0	0.1470588235294117	NA
chr1	12100001	12150000	1	0.8308823529411764	chr1:12132392
chr1	12150001	12200000	0	0.1411764705882352	NA
chr1	12200001	12250000	0	0.1176470588235294	NA
chr1	12250001	12300000	0	0.3823529411764705	NA
chr1	12300001	12350000	0	0.1470588235294117	NA
chr1	12350001	12400000	0	0.3529411764705882	NA
chr1	12400001	12450000	2	0.5014705882352914	chr1:12438831,chr1:12444132
chr1	12450001	12500000	1	0.6499999999999994	chr1:12484935
chr1	12500001	12550000	0	0.2588235294117646	NA
chr1	12550001	12600000	1	0.0352941176470584	chr1:12597601
chr1	12600001	12650000	0	0.6529411764705879	NA
chr1	12650001	12700000	0	0.7058823529411765	NA
chr1	12700001	12750000	0	0.0352941176470584	NA
chr1	12750001	12800000	0	0.0220588235294117	NA
chr1	13350001	13400000	0	0.0661764705882353	NA
chr1	13400001	13450000	0	0.5	NA
chr1	13450001	13500000	0	0.4117647058823529	NA
chr1	13500001	13550000	0	0.3823529411764705	NA
chr1	13550001	13600000	0	0.1705882352941175	NA
chr1	13600001	13650000	0	0.0749999999999999	NA
chr1	13650001	13700000	0	0.1470588235294117	NA
chr1	13700001	13750000	1	0.85	chr1:13712114
chr1	13750001	13800000	0	0.0514705882352941	NA
chr1	13800001	13850000	0	0.0	NA
chr1	13850001	13900000	0	0.0588235294117647	NA
chr1	13900001	13950000	0	0.4147058823529412	NA
chr1	13950001	14000000	0	0.5308823529411765	NA
chr1	14000001	14050000	0	0.2794117647058821	NA
chr1	14050001	14100000	1	0.3764705882352928	chr1:14064210
chr1	14100001	14150000	2	0.8823529411764706	chr1:14139757,chr1:14140629
chr1	14150001	14200000	0	0.0102941176470586	NA
chr1	14200001	14250000	0	0.0588235294117647	NA
chr1	14250001	14300000	0	0.3529411764705882	NA
chr1	14300001	14350000	2	0.3941176470588208	chr1:14328519,chr1:14344007
chr1	14350001	14400000	0	0.7205882352941176	NA
chr1	14400001	14450000	0	0.0588235294117647	NA
chr1	14450001	14500000	1	0.3823529411764706	chr1:14493114
chr1	14500001	14550000	0	0.7911764705882351	NA
chr1	14550001	14600000	1	0.5352941176470589	chr1:14570892
chr1	14600001	14650000	0	0.2838235294117642	NA
chr1	14650001	14700000	0	0.1882352941176464	NA
chr1	14700001	14750000	0	0.5647058823529398	NA
chr1	14750001	14800000	0	0.1176470588235294	NA
chr1	14800001	14850000	0	0.5294117647058824	NA
chr1	14850001	14900000	0	0.4235294117647056	NA
chr1	14900001	14950000	0	0.2867647058823529	NA
chr1	14950001	15000000	0	0.1176470588235294	NA
chr1	15000001	15050000	0	0.2647058823529412	NA
chr1	15050001	15100000	0	0.6323529411764706	NA
chr1	15100001	15150000	0	0.201470588235294	NA
chr1	15150001	15200000	0	0.2352941176470588	NA
chr1	15200001	15250000	0	0.576470588235294	NA
chr1	15250001	15300000	0	0.0	NA
chr1	15300001	15350000	1	0.2588235294117642	chr1:15336262
chr1	15350001	15400000	0	0.5441176470588236	NA
chr1	15400001	15450000	3	1.0	chr1:15415234,chr1:15420243,chr1:15431921
chr1	15450001	15500000	0	0.0058823529411763	NA
chr1	15500001	15550000	0	0.4264705882352941	NA
chr1	15550001	15600000	1	0.5	chr1:15580473
chr1	15600001	15650000	0	0.0	NA
chr1	15650001	15700000	0	0.0588235294117647	NA
chr1	15700001	15750000	1	0.5882352941176471	chr1:15700325
chr1	15750001	15800000	0	0.0558823529411764	NA
chr1	15800001	15850000	0	0.0	NA
chr1	15850001	15900000	1	0.2058823529411764	chr1:15856353
chr1	15900001	15950000	0	0.2279411764705882	NA
chr1	15950001	16000000	0	0.2382352941176466	NA
chr1	16000001	16050000	0	0.0558823529411764	NA
chr1	16050001	16100000	0	0.4397058823529411	NA
chr1	16100001	16150000	0	0.2985294117647057	NA
chr1	16150001	16200000	0	0.7941176470588235	NA
chr1	16200001	16250000	0	0.35735294117647	NA
chr1	16250001	16300000	0	0.0	NA
chr1	16300001	16350000	0	0.0	NA
chr1	16350001	16400000	0	0.0926470588235288	NA
chr1	16400001	16450000	0	0.1102941176470587	NA
chr1	16450001	16500000	0	0.0	NA
chr1	16500001	16550000	0	0.0	NA
chr1	16600001	16650000	0	0.0	NA
chr1	16700001	16750000	0	0.2941176470588235	NA
chr1	16900001	16950000	0	0.2588235294117647	NA
chr1	16950001	17000000	0	0.0	NA
chr1	17000001	17050000	0	0.125	NA
chr1	17050001	17100000	0	0.2647058823529412	NA
chr1	17100001	17150000	0	0.5882352941176471	NA
chr1	17150001	17200000	0	0.1852941176470585	NA
chr1	17200001	17250000	1	0.4411764705882353	chr1:17206449
chr1	17250001	17300000	0	0.0161764705882352	NA
chr1	17300001	17350000	1	0.2749999999999999	chr1:17323693
chr1	17350001	17400000	0	0.7058823529411765	NA
chr1	17400001	17450000	0	0.0	NA
chr1	17450001	17500000	1	0.0	chr1:17471138
chr1	17500001	17550000	0	0.4705882352941176	NA
chr1	17550001	17600000	1	0.0691176470588233	chr1:17563090
chr1	17600001	17650000	0	0.0	NA
chr1	17650001	17700000	0	0.0	NA
chr1	17700001	17750000	0	0.5764705882352937	NA
chr1	17750001	17800000	0	0.1176470588235294	NA
chr1	17800001	17850000	0	0.6470588235294118	NA
chr1	17850001	17900000	0	0.226470588235294	NA
chr1	17900001	17950000	0	0.7647058823529411	NA
chr1	17950001	18000000	1	0.3352941176470573	chr1:17954905
chr1	18000001	18050000	0	0.0	NA
chr1	18050001	18100000	0	0.3676470588235294	NA
chr1	18100001	18150000	0	0.1647058823529408	NA
chr1	18150001	18200000	0	0.2058823529411764	NA
chr1	18200001	18250000	0	0.5	NA
chr1	18250001	18300000	0	0.3088235294117647	NA
chr1	18300001	18350000	0	0.0588235294117647	NA
chr1	18350001	18400000	0	0.0499999999999989	NA
chr1	18400001	18450000	0	0.0999999999999993	NA
chr1	18450001	18500000	0	0.0	NA
chr1	18500001	18550000	0	0.088235294117647	NA
chr1	18550001	18600000	1	0.8235294117647058	chr1:18582315
chr1	18600001	18650000	0	0.0588235294117647	NA
chr1	18650001	18700000	0	0.0	NA
chr1	18700001	18750000	0	0.4176470588235295	NA
chr1	18750001	18800000	0	0.0294117647058823	NA
chr1	18800001	18850000	0	0.0	NA
chr1	18850001	18900000	0	0.0294117647058823	NA
chr1	18900001	18950000	0	0.2294117647058822	NA
chr1	18950001	19000000	0	0.3235294117647059	NA
chr1	19000001	19050000	0	0.0	NA
chr1	19050001	19100000	0	0.0	NA
chr1	19100001	19150000	0	0.0	NA
chr1	19150001	19200000	0	0.0749999999999992	NA
chr1	19200001	19250000	0	0.8720588235294117	NA
chr1	19250001	19300000	0	0.0	NA
chr1	19300001	19350000	0	0.3088235294117647	NA
chr1	19350001	19400000	0	0.5867647058823525	NA
chr1	19400001	19450000	0	0.6514705882352941	NA
chr1	19450001	19500000	0	0.0	NA
chr1	19500001	19550000	0	0.0235294117647058	NA
chr1	19550001	19600000	0	0.0	NA
chr1	19600001	19650000	0	0.0691176470588235	NA
chr1	19650001	19700000	0	0.6176470588235294	NA
chr1	19700001	19750000	0	0.1823529411764698	NA
chr1	19750001	19800000	0	0.2941176470588235	NA
chr1	19800001	19850000	0	0.0	NA
chr1	19850001	19900000	0	0.6176470588235294	NA
chr1	19900001	19950000	0	0.6176470588235291	NA
chr1	19950001	20000000	0	0.4294117647058819	NA
chr1	20000001	20050000	1	0.7794117647058824	chr1:20031011
chr1	20050001	20100000	0	0.4308823529411753	NA
chr1	20100001	20150000	4	1.0	chr1:20104238,chr1:20111139,chr1:20120991,chr1:20123603
chr1	20150001	20200000	0	0.7970588235294117	NA
chr1	20200001	20250000	0	0.0397058823529411	NA
chr1	20250001	20300000	0	0.026470588235294	NA
chr1	20300001	20350000	0	0.1294117647058823	NA
chr1	20350001	20400000	0	0.0294117647058823	NA
chr1	20400001	20450000	0	0.1294117647058821	NA
chr1	20450001	20500000	0	0.0220588235294117	NA
chr1	20500001	20550000	0	0.0	NA
chr1	20550001	20600000	0	0.5558823529411749	NA
chr1	20600001	20650000	1	0.2647058823529395	chr1:20649567
chr1	20650001	20700000	0	0.3823529411764706	NA
chr1	20700001	20750000	0	0.0	NA
chr1	20750001	20800000	3	0.905882352941176	chr1:20768339,chr1:20769165,chr1:20771912
chr1	20800001	20850000	1	0.741176470588235	chr1:20845388
chr1	20850001	20900000	1	0.902941176470588	chr1:20874173
chr1	20900001	20950000	0	0.7941176470588235	NA
chr1	20950001	21000000	0	0.2647058823529412	NA
chr1	21000001	21050000	0	0.7999999999999999	NA
chr1	21050001	21100000	0	0.0	NA
chr1	21100001	21150000	1	0.3161764705882353	chr1:21116502
chr1	21150001	21200000	0	0.0323529411764704	NA
chr1	21200001	21250000	0	0.0	NA
chr1	21250001	21300000	0	0.0	NA
chr1	21300001	21350000	0	0.0	NA
chr1	21350001	21400000	1	0.11470588235294	chr1:21351551
chr1	21450001	21500000	0	0.4941176470588234	NA
chr1	21500001	21550000	1	0.7176470588235285	chr1:21508585
chr1	21550001	21600000	2	0.8676470588235288	chr1:21559739,chr1:21578884
chr1	21600001	21650000	0	0.0	NA
chr1	21650001	21700000	0	0.0705882352941161	NA
chr1	21700001	21750000	1	0.7941176470588235	chr1:21723317
chr1	21750001	21800000	2	0.9073529411764704	chr1:21754086,chr1:21796135
chr1	21800001	21850000	1	0.0	chr1:21827156
chr1	21850001	21900000	0	0.0	NA
chr1	21900001	21950000	0	0.2617647058823527	NA
chr1	21950001	22000000	0	0.0926470588235298	NA
chr1	22000001	22050000	2	1.0	chr1:22029355,chr1:22048961
chr1	22050001	22100000	3	0.9117647058823528	chr1:22076820,chr1:22077028,chr1:22077208
chr1	22100001	22150000	4	0.9117647058823528	chr1:22101922,chr1:22104490,chr1:22125420,chr1:22127498
chr1	22150001	22200000	0	0.3235294117647059	NA
chr1	22200001	22250000	0	0.2867647058823529	NA
chr1	22250001	22300000	1	0.7823529411764705	chr1:22269775
chr1	22300001	22350000	1	0.7470588235294118	chr1:22327100
chr1	22350001	22400000	0	0.3705882352941176	NA
chr1	22400001	22450000	0	0.7058823529411765	NA
chr1	22450001	22500000	2	0.8352941176470582	chr1:22487992,chr1:22495243
chr1	22500001	22550000	3	0.9117647058823528	chr1:22523539,chr1:22540396,chr1:22541268
chr1	22550001	22600000	0	0.3235294117647059	NA
chr1	22600001	22650000	1	0.7720588235294101	chr1:22619194
chr1	22650001	22700000	0	0.5882352941176471	NA
chr1	22700001	22750000	0	0.0	NA
chr1	22750001	22800000	0	0.038235294117647	NA
chr1	22800001	22850000	1	0.0	chr1:22813464
chr1	22850001	22900000	1	0.1102941176470588	chr1:22858441
chr1	22900001	22950000	0	0.2941176470588235	NA
chr1	22950001	23000000	1	0.5588235294117647	chr1:22958252
chr1	23000001	23050000	0	0.4117647058823529	NA
chr1	23050001	23100000	0	0.0058823529411763	NA
chr1	23100001	23150000	0	0.0588235294117647	NA
chr1	23150001	23200000	1	0.1455882352941175	chr1:23181376
chr1	23200001	23250000	1	0.3823529411764705	chr1:23242344
chr1	23250001	23300000	0	0.0294117647058823	NA
chr1	23300001	23350000	0	0.0	NA
chr1	23350001	23400000	0	0.3235294117647059	NA
chr1	23400001	23450000	0	0.0	NA
chr1	23450001	23500000	0	0.5691176470588235	NA
chr1	23500001	23550000	0	0.4764705882352933	NA
chr1	23550001	23600000	0	0.1955882352941164	NA
chr1	23600001	23650000	0	0.4411764705882353	NA
chr1	23650001	23700000	1	0.2985294117647059	chr1:23697275
chr1	23700001	23750000	1	0.8044117647058823	chr1:23731087
chr1	23750001	23800000	0	0.0	NA
chr1	23800001	23850000	0	0.0	NA
chr1	23850001	23900000	0	0.1176470588235294	NA
chr1	23900001	23950000	0	0.8529411764705882	NA
chr1	23950001	24000000	1	0.8823529411764706	chr1:23950006
chr1	24000001	24050000	3	1.0	chr1:24002533,chr1:24034004,chr1:24034105
chr1	24050001	24100000	1	0.0352941176470587	chr1:24055115
chr1	24100001	24150000	1	0.2117647058823526	chr1:24134950
chr1	24150001	24200000	0	0.1764705882352941	NA
chr1	24200001	24250000	0	0.4852941176470588	NA
chr1	24250001	24300000	0	0.6647058823529411	NA
chr1	24300001	24350000	0	0.0117647058823529	NA
chr1	24350001	24400000	0	0.2705882352941173	NA
chr1	24400001	24450000	5	1.0	chr1:24412578,chr1:24412648,chr1:24414100,chr1:24414863,chr1:24414906
chr1	24450001	24500000	0	0.1058823529411764	NA
chr1	24500001	24550000	0	0.0	NA
chr1	24550001	24600000	0	0.3235294117647059	NA
chr1	24600001	24650000	0	0.0	NA
chr1	24650001	24700000	0	0.0485294117647058	NA
chr1	24700001	24750000	0	0.2941176470588235	NA
chr1	24750001	24800000	0	0.3911764705882344	NA
chr1	24800001	24850000	0	0.576470588235294	NA
chr1	24850001	24900000	0	0.0	NA
chr1	24900001	24950000	0	0.2058823529411764	NA
chr1	24950001	25000000	0	0.1985294117647062	NA
chr1	25000001	25050000	0	0.0117647058823529	NA
chr1	25050001	25100000	0	0.0117647058823529	NA
chr1	25100001	25150000	0	0.3235294117647059	NA
chr1	25150001	25200000	0	0.2352941176470588	NA
chr1	25200001	25250000	0	0.1323529411764706	NA
chr1	25250001	25300000	0	0.0	NA
chr1	25300001	25350000	0	0.0	NA
chr1	25350001	25400000	0	0.1470588235294117	NA
chr1	25400001	25450000	1	0.7279411764705882	chr1:25431752
chr1	25450001	25500000	0	0.0	NA
chr1	25500001	25550000	0	0.4529411764705878	NA
chr1	25550001	25600000	0	0.0294117647058823	NA
chr1	25600001	25650000	0	0.7249999999999981	NA
chr1	25650001	25700000	1	0.8823529411764706	chr1:25679500
chr1	25700001	25750000	1	0.6397058823529411	chr1:25701916
chr1	25750001	25800000	1	0.2999999999999989	chr1:25790959
chr1	25800001	25850000	0	0.0	NA
chr1	25850001	25900000	1	0.0735294117647058	chr1:25887743
chr1	25900001	25950000	0	0.7588235294117647	NA
chr1	25950001	26000000	2	0.9029411764705882	chr1:25966460,chr1:25996668
chr1	26000001	26050000	0	0.1558823529411764	NA
chr1	26050001	26100000	1	0.0235294117647058	chr1:26068628
chr1	26100001	26150000	0	0.1323529411764701	NA
chr1	26150001	26200000	0	0.3470588235294112	NA
chr1	26200001	26250000	0	0.0	NA
chr1	26250001	26300000	0	0.4441176470588235	NA
chr1	26300001	26350000	0	0.0	NA
chr1	26350001	26400000	2	0.9808823529411764	chr1:26392488
chr1	26400001	26450000	1	0.25	chr1:26441218
chr1	26450001	26500000	0	0.0397058823529411	NA
chr1	26500001	26550000	0	0.0588235294117647	NA
chr1	26550001	26600000	0	0.1470588235294117	NA
chr1	26600001	26650000	0	0.3852941176470585	NA
chr1	26650001	26700000	0	0.3441176470588234	NA
chr1	26700001	26750000	1	0.7529411764705879	chr1:26740882
chr1	26750001	26800000	0	0.0367647058823534	NA
chr1	26800001	26850000	0	0.0	NA
chr1	26850001	26900000	3	1.0	chr1:26878528,chr1:26897859,chr1:26898050
chr1	26900001	26950000	2	0.7088235294117629	chr1:26917348,chr1:26923155
chr1	26950001	27000000	0	0.3529411764705882	NA
chr1	27000001	27050000	0	0.2294117647058815	NA
chr1	27050001	27100000	0	0.139705882352941	NA
chr1	27100001	27150000	1	0.1455882352941162	chr1:27105130
chr1	27150001	27200000	0	0.0088235294117646	NA
chr1	27200001	27250000	0	0.0	NA
chr1	27250001	27300000	0	0.0	NA
chr1	27300001	27350000	1	0.3235294117647054	chr1:27346908
chr1	27350001	27400000	0	0.1044117647058816	NA
chr1	27400001	27450000	1	0.0	chr1:27401866
chr1	27450001	27500000	2	0.917647058823529	chr1:27456118,chr1:27498183
chr1	27500001	27550000	1	0.3558823529411769	chr1:27530412
chr1	27550001	27600000	0	0.0	NA
chr1	27600001	27650000	0	0.7867647058823529	NA
chr1	27650001	27700000	1	0.502941176470588	chr1:27653039
chr1	27700001	27750000	0	0.0558823529411764	NA
chr1	27750001	27800000	0	0.0	NA
chr1	27800001	27850000	0	0.1764705882352935	NA
chr1	27850001	27900000	0	0.0	NA
