Chrom	Start	End	U50(w<0.01,y=(=0.0,=1.0))	Q95(w<0.01,y=(=0.0,=1.0))	Overlapping Candidate
1	11960001	12000000	0	0.0009940357852882	NA
1	12000001	12040000	0	0.0	NA
1	12080001	12120000	0	0.000844930417495	NA
1	12120001	12160000	0	0.0	NA
1	12240001	12280000	0	0.0	NA
1	12320001	12360000	0	0.0	NA
1	12360001	12400000	0	0.0	NA
1	12440001	12480000	0	0.0	NA
1	12520001	12560000	0	0.0	NA
1	12560001	12600000	0	0.0	NA
1	12600001	12640000	0	0.0	NA
1	12640001	12680000	0	0.0	NA
1	12680001	12720000	0	0.0019880715705765	NA
1	12720001	12760000	0	0.0009443339960238	NA
1	12760001	12800000	0	0.0	NA
1	12800001	12840000	0	0.0	NA
1	12840001	12880000	0	0.0009940357852882	NA
1	13160001	13200000	0	0.0026838966202783	NA
1	13760001	13800000	0	0.0	NA
1	13800001	13840000	0	0.0009443339960238	NA
1	13840001	13880000	0	0.0	NA
1	13920001	13960000	0	0.0	NA
1	13960001	14000000	0	0.0	NA
1	14000001	14040000	0	0.0	NA
1	14040001	14080000	0	0.0	NA
1	14080001	14120000	0	0.0	NA
1	14160001	14200000	0	0.0	NA
1	14240001	14280000	0	0.0	NA
1	14280001	14320000	0	0.0	NA
1	14320001	14360000	0	0.0009940357852882	NA
1	14400001	14440000	0	0.0	NA
1	14440001	14480000	0	0.0	NA
1	14520001	14560000	0	0.0	NA
1	14600001	14640000	0	0.0	NA
1	14800001	14840000	0	0.0	NA
1	14840001	14880000	0	0.0188866799204771	NA
1	14960001	15000000	0	0.0	NA
1	15040001	15080000	0	0.0	NA
1	15080001	15120000	0	0.0	NA
1	15120001	15160000	0	0.0	NA
1	15160001	15200000	0	0.0086978131212723	NA
1	15200001	15240000	0	0.0	NA
1	15240001	15280000	0	0.0009940357852882	NA
1	15280001	15320000	0	0.0	NA
1	15360001	15400000	0	0.0007952286282306	NA
1	15400001	15440000	0	0.0387176938369781	NA
1	15480001	15520000	0	0.0	NA
1	15520001	15560000	0	0.0017892644135188	NA
1	15560001	15600000	0	0.0	NA
1	15600001	15640000	0	0.0	NA
1	15640001	15680000	0	0.0	NA
1	15680001	15720000	0	0.0	NA
1	15720001	15760000	0	0.0139165009940357	NA
1	15960001	16000000	0	0.0278330019880715	NA
1	16120001	16160000	0	0.0	NA
1	16360001	16400000	0	0.0	NA
1	16400001	16440000	0	0.0019880715705765	NA
1	16440001	16480000	0	0.0	NA
1	16480001	16520000	0	0.0	NA
1	16720001	16760000	0	0.0	NA
1	16760001	16800000	0	0.0009443339960238	NA
1	16800001	16840000	0	0.0	NA
1	17280001	17320000	0	0.0035785288270377	NA
1	17320001	17360000	0	0.0	NA
1	17400001	17440000	0	0.0	NA
1	17520001	17560000	0	0.0	NA
1	17600001	17640000	0	0.0	NA
1	17640001	17680000	0	0.0	NA
1	17680001	17720000	0	0.0	NA
1	17720001	17760000	0	0.0	NA
1	17760001	17800000	0	0.0	NA
1	17880001	17920000	0	0.0	NA
1	17960001	18000000	0	0.0	NA
1	18000001	18040000	0	0.0	NA
1	18040001	18080000	0	0.0	NA
1	18080001	18120000	0	0.0	NA
1	18120001	18160000	0	0.0	NA
1	18160001	18200000	0	0.0	NA
1	18200001	18240000	0	0.0	NA
1	18240001	18280000	0	0.0	NA
1	18280001	18320000	0	0.0	NA
1	18320001	18360000	0	0.0	NA
1	18360001	18400000	0	0.0	NA
1	18400001	18440000	0	0.0	NA
1	18560001	18600000	0	0.0	NA
1	18640001	18680000	0	0.0	NA
1	18720001	18760000	0	0.0217196819085487	NA
1	18800001	18840000	0	0.0	NA
1	18840001	18880000	0	0.0357852882703777	NA
1	18920001	18960000	0	0.0218687872763419	NA
1	19080001	19120000	0	0.0381212723658051	NA
1	19120001	19160000	0	0.0	NA
1	19160001	19200000	0	0.0	NA
1	19200001	19240000	0	0.0	NA
1	19320001	19360000	0	0.0	NA
1	19360001	19400000	0	0.0	NA
1	19400001	19440000	0	0.0357852882703777	NA
1	19440001	19480000	0	0.0	NA
1	19480001	19520000	0	0.0	NA
1	19600001	19640000	0	0.0	NA
1	19640001	19680000	0	0.0	NA
1	19720001	19760000	0	0.0	NA
1	19840001	19880000	0	0.0	NA
1	19880001	19920000	0	0.0	NA
1	19960001	20000000	0	0.0029821073558648	NA
1	20000001	20040000	0	0.0	NA
1	20040001	20080000	0	0.0	NA
1	20080001	20120000	0	0.0	NA
1	20120001	20160000	0	0.0009940357852882	NA
1	20240001	20280000	0	0.0	NA
1	20280001	20320000	0	0.0	NA
1	20360001	20400000	0	0.0	NA
1	20400001	20440000	0	0.0	NA
1	20480001	20520000	0	0.0006461232604373	NA
1	20600001	20640000	0	0.0	NA
1	20680001	20720000	0	0.0	NA
1	20760001	20800000	0	0.0	NA
1	20800001	20840000	0	0.0	NA
1	21600001	21640000	0	0.0	NA
1	21760001	21800000	0	0.0357852882703777	NA
1	21800001	21840000	0	0.0019880715705765	NA
1	21840001	21880000	0	0.0	NA
1	21880001	21920000	0	0.0009940357852882	NA
1	21920001	21960000	0	0.0354870775347912	NA
1	22040001	22080000	0	0.0	NA
1	22160001	22200000	0	0.0	NA
1	22200001	22240000	0	0.0125248508946322	NA
1	22240001	22280000	0	0.0	NA
1	22440001	22480000	0	0.0	NA
1	22480001	22520000	0	0.0	NA
1	22560001	22600000	0	0.0	NA
1	22640001	22680000	0	0.0006958250497017	NA
1	22680001	22720000	0	0.0456262425447316	NA
1	22720001	22760000	0	0.0007455268389662	NA
1	22800001	22840000	0	0.0	NA
1	22840001	22880000	0	0.0	NA
1	22880001	22920000	0	0.0	NA
1	22920001	22960000	0	0.0	NA
1	23120001	23160000	0	0.0	NA
1	23200001	23240000	0	0.0	NA
1	23240001	23280000	0	0.0	NA
1	23280001	23320000	0	0.0	NA
1	23320001	23360000	0	0.0	NA
1	23360001	23400000	0	0.0004473161033797	NA
1	23400001	23440000	0	0.0	NA
1	23440001	23480000	0	0.0	NA
1	23680001	23720000	0	0.0	NA
1	23720001	23760000	0	0.0	NA
1	23920001	23960000	0	0.0168986083499005	NA
1	24080001	24120000	0	0.0	NA
1	24160001	24200000	0	0.0	NA
1	24200001	24240000	0	0.0	NA
1	24400001	24440000	0	0.0	NA
1	24440001	24480000	0	0.0	NA
1	24480001	24520000	0	0.0009940357852882	NA
1	24520001	24560000	0	0.003976143141153	NA
1	24560001	24600000	0	0.0	NA
1	24600001	24640000	0	0.0	NA
1	24680001	24720000	0	0.0	NA
1	24760001	24800000	0	0.0	NA
1	25040001	25080000	0	0.0	NA
1	25120001	25160000	0	0.0019880715705765	NA
1	25200001	25240000	0	0.0	NA
1	25240001	25280000	0	0.0	NA
1	25280001	25320000	0	0.003976143141153	NA
1	25320001	25360000	0	0.0	NA
1	25360001	25400000	0	0.0	NA
1	25400001	25440000	0	0.0019383697813121	NA
1	25440001	25480000	0	0.0	NA
1	25480001	25520000	0	0.0	NA
1	25520001	25560000	0	0.0	NA
1	25840001	25880000	0	0.0	NA
1	25960001	26000000	0	0.0	NA
1	26080001	26120000	0	0.0008946322067594	NA
1	26360001	26400000	0	0.0	NA
1	26800001	26840000	0	0.0	NA
1	26840001	26880000	0	0.0	NA
1	26880001	26920000	0	0.0	NA
1	26960001	27000000	0	0.0	NA
1	27000001	27040000	0	0.0	NA
1	27040001	27080000	0	0.0	NA
1	27080001	27120000	0	0.0	NA
1	27120001	27160000	0	0.0	NA
1	27160001	27200000	0	0.0	NA
1	27200001	27240000	0	0.0	NA
1	27240001	27280000	0	0.0	NA
1	27280001	27320000	0	0.0	NA
1	27320001	27360000	0	0.0	NA
1	27360001	27400000	0	0.0	NA
1	27440001	27480000	0	0.0	NA
1	27680001	27720000	0	0.0009940357852882	NA
1	27880001	27920000	0	0.0009940357852882	NA
1	27920001	27960000	0	0.0009940357852882	NA
1	27960001	28000000	0	0.0	NA
1	28040001	28080000	0	0.0	NA
1	28200001	28240000	0	0.0	NA
1	28240001	28280000	0	0.0	NA
1	28320001	28360000	0	0.0	NA
1	28360001	28400000	0	0.0	NA
1	28400001	28440000	0	0.0	NA
1	28440001	28480000	0	0.0	NA
1	28520001	28560000	0	0.0	NA
1	28760001	28800000	0	0.0	NA
1	29000001	29040000	0	0.0	NA
1	29080001	29120000	0	0.0	NA
1	29120001	29160000	0	0.0	NA
1	29160001	29200000	0	0.0	NA
1	29320001	29360000	0	0.0	NA
1	29360001	29400000	0	0.0	NA
1	29400001	29440000	0	0.0	NA
1	29440001	29480000	0	0.0	NA
1	29480001	29520000	0	0.0	NA
1	29600001	29640000	0	0.0	NA
1	29640001	29680000	0	0.0	NA
1	29680001	29720000	0	0.0	NA
1	29720001	29760000	0	0.0	NA
1	29760001	29800000	0	0.0	NA
1	29800001	29840000	0	0.0009940357852882	NA
1	29840001	29880000	0	0.0	NA
1	30000001	30040000	0	0.0	NA
1	30040001	30080000	0	0.0	NA
1	30080001	30120000	0	0.0	NA
1	30200001	30240000	0	0.0008946322067594	NA
1	30240001	30280000	0	0.0019880715705765	NA
1	30280001	30320000	0	0.0019880715705765	NA
1	30320001	30360000	0	0.0	NA
1	30360001	30400000	0	0.0	NA
1	30400001	30440000	0	0.0	NA
1	30440001	30480000	0	0.014910536779324	NA
1	30480001	30520000	0	0.0	NA
1	30520001	30560000	0	0.0	NA
1	30680001	30720000	0	0.0	NA
1	30800001	30840000	0	0.0	NA
1	30840001	30880000	0	0.0	NA
1	31000001	31040000	0	0.0	NA
1	31080001	31120000	0	0.0	NA
1	31160001	31200000	0	0.0	NA
1	31200001	31240000	0	0.0	NA
1	31280001	31320000	0	0.0	NA
1	31320001	31360000	0	0.0009443339960238	NA
1	31600001	31640000	0	0.0	NA
1	31640001	31680000	0	0.0	NA
1	31720001	31760000	0	0.0	NA
1	31840001	31880000	0	0.0129224652087475	NA
1	31960001	32000000	0	0.0009443339960238	NA
1	32000001	32040000	0	0.0849900596421471	NA
1	32080001	32120000	0	0.0	NA
1	32120001	32160000	0	0.0584493041749502	NA
1	32160001	32200000	0	0.0	NA
1	32240001	32280000	0	0.0029821073558648	NA
1	32360001	32400000	0	0.0	NA
1	32640001	32680000	0	0.0	NA
1	32720001	32760000	0	0.0	NA
1	32800001	32840000	0	0.0	NA
1	33000001	33040000	0	0.0009443339960238	NA
1	33120001	33160000	0	0.0009940357852882	NA
1	33240001	33280000	0	0.0009940357852882	NA
1	33440001	33480000	0	0.0	NA
1	33520001	33560000	0	0.0063618290258449	NA
1	33720001	33760000	0	0.0	NA
1	33760001	33800000	0	0.0	NA
1	33800001	33840000	0	0.0	NA
1	33840001	33880000	0	0.0	NA
1	33880001	33920000	0	0.0005467196819085	NA
1	33920001	33960000	0	0.0	NA
1	33960001	34000000	0	0.0006461232604373	NA
1	34000001	34040000	0	0.00168986083499	NA
1	34160001	34200000	0	0.0	NA
1	34200001	34240000	0	0.0	NA
1	34320001	34360000	0	0.0	NA
1	34880001	34920000	0	0.0	NA
1	35080001	35120000	0	0.0	NA
1	35280001	35320000	0	0.0	NA
1	35320001	35360000	0	0.0	NA
1	35360001	35400000	0	0.0	NA
1	35400001	35440000	0	0.0	NA
1	35440001	35480000	0	0.0	NA
1	35480001	35520000	0	0.0	NA
1	35520001	35560000	0	0.0	NA
1	35560001	35600000	0	0.0	NA
1	35600001	35640000	0	0.0	NA
1	35640001	35680000	0	0.0	NA
1	35680001	35720000	0	0.0	NA
1	35720001	35760000	0	0.0	NA
1	35760001	35800000	0	0.0	NA
1	35800001	35840000	0	0.0	NA
1	35840001	35880000	0	0.0	NA
1	35880001	35920000	0	0.0	NA
1	36000001	36040000	0	0.0	NA
1	36040001	36080000	0	0.0	NA
1	36080001	36120000	0	0.0	NA
1	36160001	36200000	0	0.0	NA
1	36200001	36240000	0	0.0	NA
1	36240001	36280000	0	0.0	NA
1	36560001	36600000	0	0.0	NA
1	36800001	36840000	0	0.0009940357852882	NA
1	36960001	37000000	0	0.0	NA
1	37040001	37080000	0	0.0009940357852882	NA
1	37080001	37120000	0	0.0009940357852882	NA
1	37120001	37160000	0	0.0	NA
1	37200001	37240000	0	0.0	NA
1	37240001	37280000	0	0.0	NA
1	37320001	37360000	0	0.0009443339960238	NA
1	37400001	37440000	0	0.0006461232604373	NA
1	37560001	37600000	0	0.000844930417495	NA
1	37680001	37720000	0	0.0	NA
1	37720001	37760000	0	0.0	NA
1	37800001	37840000	0	0.0	NA
1	38000001	38040000	0	0.0	NA
1	38040001	38080000	0	0.0	NA
1	38080001	38120000	0	0.0	NA
1	38120001	38160000	0	0.0	NA
1	38160001	38200000	0	0.0	NA
1	38200001	38240000	0	0.0049701789264413	NA
1	38240001	38280000	0	0.0	NA
1	38280001	38320000	0	0.1640159045725646	NA
1	38320001	38360000	0	0.1640159045725646	NA
1	38360001	38400000	0	0.0009940357852882	NA
1	38560001	38600000	0	0.0	NA
1	38680001	38720000	0	0.0	NA
1	38720001	38760000	0	0.00168986083499	NA
1	38760001	38800000	0	0.0	NA
1	38800001	38840000	0	0.0	NA
1	38840001	38880000	0	0.0	NA
1	38920001	38960000	0	0.0009940357852882	NA
1	38960001	39000000	0	0.0	NA
1	39200001	39240000	0	0.0	NA
1	39240001	39280000	0	0.0019880715705765	NA
1	39280001	39320000	0	0.0	NA
1	39520001	39560000	0	0.0	NA
1	39720001	39760000	0	0.0	NA
1	39840001	39880000	0	0.0	NA
1	39880001	39920000	0	0.0	NA
1	40000001	40040000	0	0.0	NA
1	40040001	40080000	0	0.0	NA
1	40120001	40160000	0	0.0	NA
1	40240001	40280000	0	0.0	NA
1	40280001	40320000	0	0.0008946322067594	NA
1	40320001	40360000	0	0.0009940357852882	NA
1	40360001	40400000	0	0.0009940357852882	NA
1	40600001	40640000	0	0.0009940357852882	NA
1	40640001	40680000	0	0.0	NA
1	40680001	40720000	0	0.0	NA
1	40720001	40760000	0	0.0	NA
1	40760001	40800000	0	0.0	NA
1	40800001	40840000	0	0.0	NA
1	40840001	40880000	0	0.0	NA
1	40880001	40920000	0	0.0009443339960238	NA
1	40920001	40960000	0	0.0	NA
1	40960001	41000000	0	0.0	NA
1	41000001	41040000	0	0.0	NA
1	41040001	41080000	0	0.0009940357852882	NA
1	41080001	41120000	0	0.0005964214711729	NA
1	41280001	41320000	0	0.0	NA
1	41320001	41360000	0	0.0	NA
1	41360001	41400000	0	0.0	NA
1	41400001	41440000	0	0.0	NA
1	41440001	41480000	0	0.0	NA
1	41480001	41520000	0	0.0	NA
1	41520001	41560000	0	0.0	NA
1	41560001	41600000	0	0.0	NA
1	41600001	41640000	0	0.0	NA
1	41640001	41680000	0	0.0	NA
1	41680001	41720000	0	0.0	NA
1	41720001	41760000	0	0.0	NA
1	41760001	41800000	0	0.0	NA
1	41800001	41840000	0	0.0	NA
1	41840001	41880000	0	0.0	NA
1	41920001	41960000	0	0.0	NA
1	41960001	42000000	0	0.0	NA
1	42000001	42040000	0	0.0	NA
1	42040001	42080000	0	0.0	NA
1	42080001	42120000	0	0.0	NA
1	42120001	42160000	0	0.0	NA
1	42160001	42200000	0	0.0	NA
1	42200001	42240000	0	0.0	NA
1	42280001	42320000	0	0.0009940357852882	NA
1	42320001	42360000	0	0.1845924453280318	NA
1	42440001	42480000	0	0.0	NA
1	42480001	42520000	0	0.0	NA
1	42520001	42560000	0	0.0	NA
1	42560001	42600000	0	0.0	NA
1	42600001	42640000	0	0.0	NA
1	42840001	42880000	0	0.0	NA
1	42920001	42960000	0	0.0	NA
1	43240001	43280000	0	0.0	NA
1	43280001	43320000	0	0.0	NA
1	43360001	43400000	0	0.0	NA
1	43440001	43480000	0	0.0	NA
1	43480001	43520000	0	0.0	NA
1	43520001	43560000	0	0.0	NA
1	43560001	43600000	0	0.0	NA
1	43600001	43640000	0	0.0	NA
1	43640001	43680000	0	0.0079522862823061	NA
1	43680001	43720000	0	0.0079522862823061	NA
1	43920001	43960000	0	0.0037773359840954	NA
1	43960001	44000000	0	0.0	NA
1	44000001	44040000	0	0.0	NA
1	44040001	44080000	0	0.0009940357852882	NA
1	44160001	44200000	0	0.0019880715705765	NA
1	44200001	44240000	0	0.0	NA
1	44320001	44360000	0	0.0	NA
1	44360001	44400000	0	0.0	NA
1	44400001	44440000	0	0.0	NA
1	44440001	44480000	0	0.0	NA
1	44520001	44560000	0	0.0	NA
1	44560001	44600000	0	0.0	NA
1	44600001	44640000	0	0.0	NA
1	44640001	44680000	0	0.0	NA
1	44800001	44840000	0	0.0	NA
1	44960001	45000000	0	0.0	NA
1	45000001	45040000	0	0.0	NA
1	45040001	45080000	0	0.0	NA
1	45160001	45200000	0	0.0	NA
1	45520001	45560000	0	0.0	NA
1	45640001	45680000	0	0.0	NA
1	45800001	45840000	0	0.0	NA
1	45840001	45880000	0	0.0	NA
1	45880001	45920000	0	0.0003976143141153	NA
1	45920001	45960000	0	0.0008946322067594	NA
1	45960001	46000000	0	0.0	NA
1	46000001	46040000	0	0.0	NA
1	46040001	46080000	0	0.0	NA
1	46080001	46120000	0	0.000844930417495	NA
1	46120001	46160000	0	0.0	NA
1	46160001	46200000	0	0.0	NA
1	46200001	46240000	0	0.0	NA
1	46240001	46280000	0	0.0	NA
1	46280001	46320000	0	0.0	NA
1	46320001	46360000	0	0.0	NA
1	46360001	46400000	0	0.0	NA
1	46400001	46440000	0	0.0	NA
1	46440001	46480000	0	0.0	NA
1	46480001	46520000	0	0.0	NA
1	46520001	46560000	0	0.0	NA
1	46560001	46600000	0	0.0	NA
1	46600001	46640000	0	0.0	NA
1	46640001	46680000	0	0.0	NA
1	46680001	46720000	0	0.0	NA
1	46720001	46760000	0	0.0	NA
1	46760001	46800000	0	0.0	NA
1	46800001	46840000	0	0.0	NA
1	46840001	46880000	0	0.0007455268389662	NA
1	46880001	46920000	0	0.0	NA
1	46960001	47000000	0	0.0047216699801192	NA
1	47000001	47040000	0	0.0	NA
1	47080001	47120000	0	0.0	NA
1	47120001	47160000	0	0.0	NA
1	47160001	47200000	0	0.0	NA
1	47560001	47600000	0	0.0	NA
1	47640001	47680000	0	0.0	NA
1	47680001	47720000	0	0.0059642147117296	NA
1	47720001	47760000	0	0.0059642147117296	NA
1	47760001	47800000	0	0.0059642147117296	NA
1	47800001	47840000	0	0.0059642147117296	NA
1	47840001	47880000	0	0.0059642147117296	NA
1	47920001	47960000	0	0.0059642147117296	NA
1	48000001	48040000	0	0.0	NA
1	48080001	48120000	0	0.0	NA
1	48120001	48160000	0	0.0	NA
1	48160001	48200000	0	0.0	NA
1	48200001	48240000	0	0.0	NA
1	48240001	48280000	0	0.0	NA
1	48280001	48320000	0	0.0	NA
1	48320001	48360000	0	0.0	NA
1	48360001	48400000	0	0.0388667992047713	NA
1	48400001	48440000	0	0.0	NA
1	48440001	48480000	0	0.0	NA
1	48520001	48560000	0	0.0	NA
1	48680001	48720000	0	0.0	NA
1	48760001	48800000	0	0.0	NA
1	48800001	48840000	0	0.0	NA
1	48840001	48880000	0	0.0	NA
1	48880001	48920000	0	0.0009443339960238	NA
1	48960001	49000000	0	0.0029821073558648	NA
1	49000001	49040000	0	0.0009443339960238	NA
1	49040001	49080000	0	0.0	NA
1	49120001	49160000	0	0.0	NA
1	49160001	49200000	0	0.0	NA
1	49400001	49440000	0	0.0	NA
1	49440001	49480000	0	0.0009443339960238	NA
1	50560001	50600000	0	0.0	NA
1	50640001	50680000	0	0.0	NA
1	50680001	50720000	0	0.0004473161033797	NA
1	50920001	50960000	0	0.0	NA
1	51160001	51200000	0	0.0009940357852882	NA
1	51200001	51240000	0	0.0009940357852882	NA
1	51440001	51480000	0	0.0	NA
1	51520001	51560000	0	0.0	NA
1	51560001	51600000	0	0.0069582504970178	NA
1	51600001	51640000	0	0.0069582504970178	NA
1	51640001	51680000	0	0.0069582504970178	NA
1	51760001	51800000	0	0.0	NA
1	52120001	52160000	0	0.0	NA
1	52320001	52360000	0	0.0	NA
1	52440001	52480000	0	0.0	NA
1	52600001	52640000	0	0.0	NA
1	53080001	53120000	0	0.0	NA
1	53120001	53160000	0	0.0	NA
1	53320001	53360000	0	0.0	NA
1	53360001	53400000	0	0.0006958250497017	NA
1	53400001	53440000	0	0.0	NA
1	53440001	53480000	0	0.0	NA
1	53480001	53520000	0	0.0	NA
1	53520001	53560000	0	0.0	NA
1	53560001	53600000	0	0.0007455268389662	NA
1	53600001	53640000	0	0.0	NA
1	53760001	53800000	0	0.0	NA
1	53840001	53880000	0	0.0	NA
1	53920001	53960000	0	0.0	NA
1	53960001	54000000	0	0.0059642147117296	NA
1	54000001	54040000	0	0.0	NA
1	54120001	54160000	0	0.0	NA
1	54200001	54240000	0	0.0	NA
1	54240001	54280000	0	0.0006958250497017	NA
1	54280001	54320000	0	0.0	NA
1	54320001	54360000	0	0.0	NA
1	54360001	54400000	0	0.0009940357852882	NA
